,0
4649,True
4650,True
4651,True
4652,True
4653,True
4654,False
4655,True
4656,True
4657,True
4658,True
4659,True
4660,True
4661,True
4662,True
4663,True
4664,True
4665,True
4666,True
4667,True
4668,True
4669,True
4670,True
4671,True
4672,True
4673,True
4674,True
4675,True
4676,True
4677,True
4678,True
4679,False
4680,True
4681,True
4682,True
4683,True
4684,True
4685,True
4686,True
4687,False
4688,True
4689,True
4690,True
4691,False
4692,True
4693,True
4694,True
4695,True
4696,True
4697,True
4698,True
4699,True
4700,True
4701,True
4702,True
4703,False
4704,True
4705,True
4706,True
4707,True
4708,True
4709,True
4710,False
4711,True
4712,True
4713,True
4714,True
4715,True
4716,True
4717,False
4718,True
4719,True
4720,True
4721,True
4722,False
4723,True
4724,True
4725,True
4726,False
4727,True
4728,True
4729,True
4730,True
4731,True
4732,True
4733,True
4734,True
4735,True
4736,True
4737,True
4738,True
4739,False
4740,True
4741,True
4742,True
4743,True
4744,True
4745,False
4746,True
4747,False
4748,True
4749,True
4750,True
4751,True
4752,True
4753,True
4754,True
4755,True
4756,True
4757,True
4758,True
4759,True
4760,True
4761,True
4762,True
4763,True
4764,True
4765,True
4766,True
4767,True
4768,True
4769,True
4770,True
4771,True
4772,True
4773,True
4774,True
4775,True
4776,True
4777,True
4778,True
4779,False
4780,True
4781,True
4782,True
4783,True
4784,False
4785,True
4786,True
4787,True
4788,True
4789,True
4790,True
4791,True
4792,True
4793,True
4794,True
4795,True
4796,False
4797,True
4798,True
4799,False
4800,True
4801,True
4802,True
4803,True
4804,True
4805,True
4806,True
4807,False
4808,True
4809,True
4810,True
4811,True
4812,False
4813,True
4814,True
4815,True
4816,True
4817,True
4818,True
4819,True
4820,True
4821,True
4822,True
4823,True
4824,False
4825,True
4826,True
4827,True
4828,True
4829,True
4830,False
4831,True
4832,True
4833,True
4834,False
4835,True
4836,True
4837,True
4838,True
4839,True
4840,True
4841,True
4842,True
4843,True
4844,True
4845,True
4846,True
4847,True
4848,True
4849,True
4850,True
4851,True
4852,True
4853,True
4854,True
4855,True
4856,True
4857,True
4858,False
4859,True
4860,True
4861,True
4862,True
4863,True
4864,True
4865,True
4866,True
4867,False
4868,True
4869,True
4870,True
4871,True
4872,True
4873,True
4874,True
4875,True
4876,True
4877,True
4878,True
4879,True
4880,True
4881,True
4882,True
4883,True
4884,False
4885,True
4886,True
4887,True
4888,False
4889,True
4890,True
4891,True
4892,False
4893,False
4894,True
4895,True
4896,True
4897,True
4898,True
4899,True
4900,True
4901,True
4902,True
4903,False
4904,True
4905,True
4906,True
4907,True
4908,True
4909,True
4910,True
4911,True
4912,True
4913,True
4914,True
4915,True
4916,False
4917,True
4918,True
4919,True
4920,True
4921,True
4922,True
4923,True
4924,True
4925,True
4926,True
4927,True
4928,True
4929,True
4930,True
4931,True
4932,True
4933,True
4934,True
4935,True
4936,True
4937,True
4938,True
4939,False
4940,True
4941,True
4942,False
4943,True
4944,True
4945,True
4946,True
4947,True
4948,False
4949,True
4950,True
4951,True
4952,False
4953,True
4954,True
4955,True
4956,True
4957,True
4958,False
4959,True
4960,True
4961,True
4962,True
4963,True
4964,True
4965,True
4966,True
4967,True
4968,True
4969,True
4970,True
4971,True
4972,True
4973,True
4974,True
4975,True
4976,True
4977,True
4978,True
4979,True
4980,True
4981,True
4982,True
4983,True
4984,True
4985,True
4986,True
4987,True
4988,True
4989,False
4990,True
4991,True
4992,True
4993,True
4994,False
4995,True
4996,False
4997,True
4998,True
4999,True
5000,True
5001,True
5002,True
5003,True
5004,True
5005,True
5006,True
5007,True
5008,True
5009,True
5010,True
5011,True
5012,True
5013,True
5014,True
5015,True
5016,True
5017,True
5018,True
5019,False
5020,True
5021,True
5022,True
5023,True
5024,True
5025,True
5026,True
5027,True
5028,True
5029,True
5030,True
5031,True
5032,True
5033,True
5034,True
5035,True
5036,True
5037,True
5038,True
5039,True
5040,True
5041,True
5042,True
5043,True
5044,True
5045,True
5046,True
5047,True
5048,True
5049,True
5050,False
5051,True
5052,True
5053,True
5054,True
5055,True
5056,True
5057,True
5058,True
5059,True
5060,True
5061,True
5062,True
5063,True
5064,True
5065,True
5066,True
5067,True
5068,True
5069,True
5070,True
5071,True
5072,False
5073,True
5074,True
5075,True
5076,True
5077,True
5078,True
5079,True
5080,True
5081,True
5082,True
5083,True
5084,True
5085,True
5086,True
5087,True
5088,True
5089,True
5090,False
5091,True
5092,True
5093,True
5094,True
5095,True
5096,True
5097,True
5098,True
5099,True
5100,True
5101,True
5102,True
5103,True
5104,True
5105,True
5106,True
5107,True
5108,True
5109,True
5110,True
5111,False
5112,True
5113,True
5114,True
5115,True
5116,True
5117,True
5118,True
5119,True
5120,True
5121,True
5122,True
5123,True
5124,True
5125,True
5126,True
5127,True
5128,True
5129,True
5130,True
5131,True
5132,True
5133,True
5134,True
5135,True
5136,True
5137,True
5138,True
5139,True
5140,True
5141,True
5142,False
5143,True
5144,True
5145,True
5146,False
5147,True
5148,True
5149,True
5150,True
5151,True
5152,True
5153,True
5154,True
5155,True
5156,True
5157,True
5158,True
5159,True
5160,True
5161,True
5162,True
5163,True
5164,True
5165,True
5166,True
5167,True
5168,True
5169,True
5170,True
5171,True
5172,True
5173,True
5174,True
5175,True
5176,True
5177,True
5178,True
5179,True
5180,True
5181,True
5182,True
5183,True
5184,True
5185,False
5186,True
5187,True
5188,True
5189,True
5190,True
5191,True
5192,True
5193,True
5194,True
5195,True
5196,True
5197,True
5198,True
5199,True
5200,True
5201,True
5202,True
5203,False
5204,True
5205,True
5206,True
5207,True
5208,True
5209,True
5210,True
5211,True
5212,True
5213,True
5214,True
5215,True
5216,True
5217,True
5218,True
5219,True
5220,True
5221,True
5222,True
5223,True
5224,True
5225,True
5226,True
5227,True
5228,True
5229,True
5230,True
5231,True
5232,True
5233,True
5234,True
5235,True
5236,True
5237,True
5238,True
5239,True
5240,True
5241,True
5242,True
5243,True
5244,True
5245,True
5246,True
5247,True
5248,True
5249,True
5250,True
5251,True
5252,True
5253,True
5254,True
5255,True
5256,True
5257,True
5258,True
5259,True
5260,True
5261,True
5262,True
5263,False
5264,True
5265,True
5266,True
5267,True
5268,True
5269,True
5270,True
5271,True
5272,True
5273,True
5274,True
5275,True
5276,True
5277,True
5278,True
5279,True
5280,True
5281,True
5282,True
5283,True
5284,False
5285,True
5286,True
5287,True
5288,True
5289,True
5290,True
5291,True
5292,True
5293,True
5294,True
5295,True
5296,True
5297,True
5298,True
5299,True
5300,True
5301,True
5302,True
5303,True
5304,True
5305,True
5306,True
5307,True
5308,True
5309,True
5310,True
5311,True
5312,True
5313,True
5314,True
5315,True
5316,True
5317,True
5318,True
5319,True
5320,True
5321,True
5322,True
5323,True
5324,True
5325,True
5326,True
5327,True
5328,True
5329,True
5330,True
5331,True
5332,True
5333,True
5334,True
5335,True
5336,True
5337,True
5338,True
5339,True
5340,True
5341,True
5342,True
5343,True
5344,True
5345,True
5346,True
5347,True
5348,True
5349,True
5350,True
5351,True
5352,True
5353,True
5354,False
5355,True
5356,True
5357,True
5358,False
5359,True
5360,True
5361,True
5362,True
5363,True
5364,True
5365,True
5366,True
5367,True
5368,True
5369,True
5370,False
5371,True
5372,True
5373,True
5374,True
5375,True
5376,True
5377,True
5378,True
5379,True
5380,True
5381,True
5382,True
5383,True
5384,True
5385,True
5386,True
5387,True
5388,True
5389,True
5390,True
5391,True
5392,True
5393,True
5394,True
5395,True
5396,True
5397,True
5398,True
5399,True
5400,True
5401,True
5402,True
5403,True
5404,True
5405,True
5406,True
5407,True
5408,False
5409,True
5410,True
5411,True
5412,True
5413,False
5414,False
5415,True
5416,True
5417,True
5418,True
5419,True
5420,True
5421,True
5422,True
5423,True
5424,True
5425,True
5426,True
5427,True
5428,True
5429,True
5430,True
5431,True
5432,True
5433,True
5434,False
5435,True
5436,True
5437,True
5438,True
5439,True
5440,True
5441,True
5442,True
5443,True
5444,True
5445,True
5446,True
5447,False
5448,True
5449,False
5450,True
5451,True
5452,True
5453,True
5454,False
5455,True
5456,True
5457,True
5458,True
5459,True
5460,True
5461,True
5462,True
5463,False
5464,False
5465,True
5466,True
5467,True
5468,True
5469,True
5470,True
5471,True
5472,True
5473,True
5474,True
5475,True
5476,True
5477,True
5478,True
5479,True
5480,True
5481,True
5482,True
5483,True
5484,True
5485,True
5486,False
5487,True
5488,True
5489,True
5490,True
5491,True
5492,True
5493,True
5494,False
5495,True
5496,True
5497,True
5498,True
5499,True
5500,True
5501,True
5502,False
5503,True
5504,True
5505,True
5506,True
5507,True
5508,True
5509,True
5510,True
5511,True
5512,True
5513,True
5514,True
5515,True
5516,True
5517,True
5518,True
5519,True
5520,True
5521,True
5522,True
5523,True
5524,True
5525,True
5526,True
5527,False
5528,True
5529,True
5530,True
5531,True
5532,False
5533,True
5534,True
5535,True
5536,True
5537,True
5538,True
5539,True
5540,True
5541,True
5542,True
5543,True
5544,True
5545,True
5546,True
5547,True
5548,True
5549,True
5550,True
5551,True
5552,True
5553,True
5554,True
5555,True
5556,True
5557,True
5558,True
5559,True
5560,True
5561,True
5562,True
5563,False
5564,True
5565,True
5566,True
5567,True
5568,True
5569,True
5570,True
5571,True
5572,True
5573,True
5574,True
5575,True
5576,True
5577,True
5578,True
5579,True
5580,False
5581,True
5582,True
5583,True
5584,True
5585,True
5586,True
5587,True
5588,True
5589,True
5590,True
5591,True
5592,True
5593,True
5594,True
5595,True
5596,True
5597,False
5598,True
5599,True
5600,False
5601,True
5602,True
5603,False
5604,True
5605,True
5606,True
5607,True
5608,True
5609,True
5610,True
5611,True
5612,True
5613,True
5614,True
5615,True
5616,True
5617,True
5618,True
5619,True
5620,True
5621,True
5622,True
5623,False
5624,True
5625,True
5626,False
5627,True
5628,True
5629,True
5630,True
5631,True
5632,True
5633,True
5634,True
5635,True
5636,True
5637,True
5638,True
5639,True
5640,True
5641,True
5642,True
5643,True
5644,True
5645,True
5646,True
5647,True
5648,True
5649,True
5650,True
5651,True
5652,True
5653,True
5654,True
5655,True
5656,True
5657,True
5658,True
5659,True
5660,True
5661,True
5662,True
5663,False
5664,False
5665,True
5666,True
5667,False
5668,True
5669,True
5670,True
5671,True
5672,True
5673,True
5674,True
5675,False
5676,False
5677,True
5678,True
5679,True
5680,True
5681,True
5682,True
5683,True
5684,False
5685,False
5686,False
5687,True
5688,True
5689,True
5690,True
5691,True
5692,True
5693,True
5694,True
5695,True
5696,True
5697,True
5698,True
5699,False
5700,True
5701,True
5702,True
5703,True
5704,True
5705,True
5706,True
5707,True
5708,True
5709,True
5710,False
5711,True
5712,True
5713,True
5714,True
5715,True
5716,True
5717,True
5718,True
5719,True
5720,True
5721,True
5722,True
5723,True
5724,True
5725,True
5726,True
5727,True
5728,True
5729,True
5730,True
5731,True
5732,True
5733,False
5734,True
5735,True
5736,True
5737,True
5738,False
5739,True
5740,True
5741,True
5742,True
5743,True
5744,True
5745,True
5746,True
5747,False
5748,True
5749,True
5750,True
5751,True
5752,True
5753,True
5754,True
5755,True
5756,True
5757,True
5758,True
5759,True
5760,True
5761,True
5762,True
5763,True
5764,True
5765,True
5766,True
5767,True
5768,True
5769,True
5770,True
5771,True
5772,True
5773,True
5774,True
5775,False
5776,True
5777,True
5778,True
5779,True
5780,True
5781,True
5782,True
5783,False
5784,True
5785,True
5786,True
5787,True
5788,True
5789,True
5790,True
5791,True
5792,True
5793,True
5794,True
5795,True
5796,True
5797,True
5798,True
5799,True
5800,True
5801,True
5802,True
5803,True
5804,True
5805,True
5806,True
5807,True
5808,True
5809,True
5810,True
5811,True
5812,True
5813,True
5814,True
5815,True
5816,False
5817,True
5818,True
5819,True
5820,True
5821,True
5822,True
5823,True
5824,True
5825,True
5826,True
5827,True
5828,True
5829,True
5830,True
5831,True
5832,True
5833,True
5834,False
5835,True
5836,False
5837,True
5838,True
5839,True
5840,True
5841,True
5842,True
5843,True
5844,False
5845,True
5846,True
5847,True
5848,True
5849,True
5850,True
5851,False
5852,False
5853,True
5854,True
5855,True
5856,True
5857,True
5858,False
5859,True
5860,True
5861,False
5862,True
5863,True
5864,True
5865,False
5866,True
5867,True
5868,True
5869,False
5870,True
5871,False
5872,True
5873,True
5874,True
5875,True
5876,True
5877,True
5878,True
5879,True
5880,True
5881,True
5882,True
5883,True
5884,True
5885,True
5886,True
5887,True
5888,False
5889,True
5890,True
5891,True
5892,True
5893,True
5894,False
5895,False
5896,True
5897,True
5898,True
5899,True
5900,True
5901,True
5902,True
5903,True
5904,True
5905,True
5906,True
5907,True
5908,True
5909,True
5910,True
5911,True
5912,True
5913,True
5914,True
5915,True
5916,True
5917,True
5918,True
5919,False
5920,True
5921,True
5922,True
5923,True
5924,True
5925,True
5926,True
5927,True
5928,True
5929,True
5930,True
5931,True
5932,True
5933,True
5934,True
5935,False
5936,True
5937,True
5938,True
5939,True
5940,True
5941,True
5942,True
5943,False
5944,True
5945,True
5946,False
5947,True
5948,True
5949,False
5950,True
5951,True
5952,True
5953,True
5954,True
5955,True
5956,False
5957,True
5958,True
5959,True
5960,True
5961,True
5962,True
5963,True
5964,True
5965,True
5966,True
5967,True
5968,True
5969,True
5970,False
5971,True
5972,False
5973,True
5974,True
5975,True
5976,True
5977,False
5978,True
5979,True
5980,True
5981,True
5982,True
5983,True
5984,False
5985,True
5986,True
5987,True
5988,True
5989,True
5990,True
5991,True
5992,True
5993,True
5994,True
5995,True
5996,True
5997,True
5998,True
5999,True
6000,True
6001,True
6002,True
6003,True
6004,True
6005,True
6006,True
6007,True
6008,True
6009,True
6010,True
6011,True
6012,True
6013,True
6014,True
6015,True
6016,True
6017,False
6018,True
6019,True
6020,True
6021,True
6022,True
6023,True
6024,True
6025,True
6026,True
6027,True
6028,True
6029,True
6030,True
6031,True
6032,True
6033,True
6034,True
6035,True
6036,True
6037,True
6038,True
6039,True
6040,True
6041,True
6042,True
6043,True
6044,True
6045,False
6046,False
6047,False
6048,True
6049,True
6050,True
6051,True
6052,True
6053,True
6054,True
6055,True
6056,True
6057,True
6058,True
6059,True
6060,True
6061,True
6062,True
6063,True
6064,True
6065,True
6066,True
6067,True
6068,True
6069,False
6070,True
6071,True
6072,True
6073,True
6074,True
6075,True
6076,True
6077,True
6078,True
6079,True
6080,True
6081,True
6082,True
6083,True
6084,True
6085,True
6086,True
6087,True
6088,True
6089,True
6090,True
6091,True
6092,True
6093,True
6094,True
6095,True
6096,True
6097,True
6098,True
6099,True
6100,True
6101,True
6102,False
6103,True
6104,True
6105,True
6106,True
6107,True
6108,True
6109,True
6110,True
6111,True
6112,True
6113,True
6114,True
6115,True
6116,True
6117,True
6118,False
6119,True
6120,True
6121,True
6122,True
6123,False
6124,True
6125,True
6126,True
6127,False
6128,True
6129,True
6130,True
6131,True
6132,True
6133,True
6134,True
6135,True
6136,True
6137,True
6138,True
6139,True
6140,True
6141,True
6142,True
6143,True
6144,True
6145,True
6146,True
6147,False
6148,True
6149,True
6150,True
6151,True
6152,True
6153,True
6154,True
6155,True
6156,True
6157,True
6158,True
6159,True
6160,True
6161,True
6162,True
6163,True
6164,True
6165,True
6166,False
6167,False
6168,True
6169,True
6170,True
6171,False
6172,True
6173,True
6174,True
6175,True
6176,True
6177,False
6178,True
6179,False
6180,True
6181,True
6182,True
6183,False
6184,True
6185,True
6186,True
6187,True
6188,False
6189,True
6190,True
6191,True
6192,True
6193,True
6194,False
6195,True
6196,True
6197,True
6198,True
6199,True
6200,True
6201,True
6202,True
6203,True
6204,True
6205,True
6206,True
6207,True
6208,True
6209,False
6210,True
6211,True
6212,True
6213,True
6214,True
6215,True
6216,False
6217,False
6218,True
6219,True
6220,True
6221,True
6222,True
6223,True
6224,True
6225,True
6226,True
6227,True
6228,True
6229,True
6230,True
6231,True
6232,True
6233,True
6234,True
6235,True
6236,True
6237,False
6238,True
6239,False
6240,True
6241,True
6242,True
6243,True
6244,True
6245,True
6246,True
6247,True
6248,True
6249,True
6250,True
6251,True
6252,True
6253,True
6254,True
6255,True
6256,True
6257,True
6258,True
6259,True
6260,True
6261,True
6262,True
6263,True
6264,True
6265,True
6266,True
6267,True
6268,True
6269,True
6270,True
6271,True
6272,True
6273,True
6274,True
6275,True
6276,True
6277,False
6278,True
6279,False
6280,True
6281,True
6282,False
6283,True
6284,True
6285,True
6286,True
6287,True
6288,True
6289,True
6290,True
6291,True
6292,True
6293,True
6294,True
6295,True
6296,True
6297,True
6298,False
6299,True
6300,True
6301,True
6302,True
6303,True
6304,True
6305,True
6306,True
6307,True
6308,True
6309,True
6310,True
6311,True
6312,True
6313,True
6314,True
6315,True
6316,False
6317,True
6318,True
6319,True
6320,True
6321,True
6322,True
6323,True
6324,True
6325,True
6326,True
6327,True
6328,True
6329,True
6330,True
6331,True
6332,True
6333,True
6334,True
6335,True
6336,True
6337,True
6338,False
6339,True
6340,True
6341,True
6342,True
6343,True
6344,True
6345,True
6346,True
6347,True
6348,False
6349,True
6350,True
6351,True
6352,True
6353,True
6354,True
6355,True
6356,False
6357,True
6358,True
6359,True
6360,True
6361,False
6362,True
6363,True
6364,True
6365,True
6366,True
6367,False
6368,True
6369,True
6370,True
6371,True
6372,True
6373,True
6374,True
6375,True
6376,True
6377,True
6378,True
6379,True
6380,True
6381,True
6382,True
6383,True
6384,True
6385,True
6386,True
6387,True
6388,False
6389,True
6390,True
6391,True
6392,True
6393,True
6394,True
6395,True
6396,True
6397,True
6398,True
6399,True
6400,True
6401,True
6402,True
6403,True
6404,True
6405,True
6406,True
6407,True
6408,True
6409,True
6410,False
6411,False
6412,False
6413,True
6414,True
6415,True
6416,True
6417,True
6418,True
6419,True
6420,True
6421,True
6422,True
6423,True
6424,True
6425,True
6426,True
6427,True
6428,True
6429,True
6430,True
6431,True
6432,True
6433,True
6434,False
6435,True
6436,True
6437,False
6438,True
6439,True
6440,True
6441,True
6442,True
6443,True
6444,True
6445,True
6446,True
6447,True
6448,True
6449,True
6450,True
6451,True
6452,True
6453,True
6454,True
6455,True
6456,True
6457,True
6458,True
6459,True
6460,True
6461,True
6462,True
6463,True
6464,True
6465,False
6466,True
6467,True
6468,True
6469,True
6470,True
6471,True
6472,True
6473,True
6474,True
6475,True
6476,False
6477,True
6478,True
6479,True
6480,True
6481,True
6482,True
6483,True
6484,True
6485,True
6486,True
6487,True
6488,True
6489,True
6490,True
6491,True
6492,True
6493,True
6494,True
6495,True
6496,True
6497,True
6498,True
6499,True
6500,True
6501,True
6502,False
6503,True
6504,False
6505,True
6506,True
6507,True
6508,True
6509,True
6510,True
6511,True
6512,True
6513,True
6514,True
6515,True
6516,True
6517,True
6518,True
6519,True
6520,True
6521,True
6522,True
6523,True
6524,True
6525,True
6526,True
6527,True
6528,True
6529,True
6530,True
6531,True
6532,True
6533,True
6534,True
6535,False
6536,True
6537,True
6538,True
6539,True
6540,True
6541,True
6542,False
6543,True
6544,True
6545,True
6546,True
6547,True
6548,True
6549,True
6550,True
6551,True
6552,True
6553,True
6554,True
6555,True
6556,True
6557,True
6558,True
6559,True
6560,True
6561,True
6562,True
6563,True
6564,True
6565,False
6566,True
6567,True
6568,True
6569,True
6570,False
6571,True
6572,True
6573,True
6574,True
6575,True
6576,True
6577,True
6578,True
6579,True
6580,True
6581,True
6582,True
6583,True
6584,True
6585,True
6586,True
6587,False
6588,True
6589,True
6590,True
6591,True
6592,True
6593,False
6594,True
6595,True
6596,True
6597,True
6598,True
6599,True
6600,False
6601,True
6602,True
6603,True
6604,True
6605,False
6606,True
6607,True
6608,True
6609,True
6610,True
6611,True
6612,True
6613,True
6614,True
6615,False
6616,True
6617,True
6618,True
6619,True
6620,True
6621,True
6622,True
6623,True
6624,True
6625,True
6626,True
6627,True
6628,True
6629,True
6630,True
6631,False
6632,True
6633,True
6634,True
6635,True
6636,True
6637,False
6638,True
6639,True
6640,True
6641,True
6642,False
6643,True
6644,True
6645,True
6646,True
6647,True
6648,True
6649,True
6650,True
6651,True
6652,True
6653,True
6654,True
6655,True
6656,False
6657,False
6658,True
6659,False
6660,True
6661,True
6662,True
6663,True
6664,True
6665,True
6666,True
6667,True
6668,True
6669,True
6670,True
6671,True
6672,True
6673,True
6674,True
6675,True
6676,True
6677,True
6678,False
6679,True
6680,True
6681,True
6682,True
6683,True
6684,True
6685,True
6686,True
6687,True
6688,True
6689,True
6690,True
6691,True
6692,True
6693,False
6694,True
6695,True
6696,True
6697,True
6698,True
6699,True
6700,True
6701,True
6702,True
6703,True
6704,True
6705,True
6706,True
6707,True
6708,True
6709,True
6710,True
6711,True
6712,True
6713,True
6714,True
6715,True
6716,True
6717,True
6718,False
6719,True
6720,True
6721,True
6722,True
6723,True
6724,True
6725,True
6726,True
6727,True
6728,True
6729,True
6730,True
6731,True
6732,True
6733,True
6734,True
6735,True
6736,True
6737,True
6738,True
6739,True
6740,True
6741,True
6742,True
6743,True
6744,False
6745,True
6746,False
6747,True
6748,True
6749,True
6750,True
6751,True
6752,True
6753,True
6754,True
6755,True
6756,True
6757,False
6758,True
6759,True
6760,True
6761,True
6762,True
6763,True
6764,True
6765,True
6766,True
6767,True
6768,True
6769,True
6770,True
6771,True
6772,True
6773,True
6774,True
6775,True
6776,True
6777,True
6778,True
6779,True
6780,True
6781,True
6782,True
6783,False
6784,True
6785,True
6786,True
6787,False
6788,True
6789,True
6790,True
6791,False
6792,True
6793,True
6794,True
6795,True
6796,False
6797,True
6798,False
6799,True
6800,True
6801,True
6802,True
6803,True
6804,True
6805,True
6806,True
6807,True
6808,True
6809,True
6810,True
6811,True
6812,True
6813,True
6814,True
6815,True
6816,True
6817,True
6818,True
6819,True
6820,False
6821,True
6822,True
6823,True
6824,True
6825,True
6826,True
6827,True
6828,True
6829,True
6830,True
6831,True
6832,True
6833,True
6834,False
6835,True
6836,True
6837,True
6838,True
6839,True
6840,True
6841,True
6842,True
6843,True
6844,True
6845,True
6846,True
6847,True
6848,True
6849,True
6850,True
6851,True
6852,True
6853,True
6854,True
6855,True
6856,True
6857,True
6858,False
6859,True
6860,True
6861,False
6862,True
6863,True
6864,True
6865,True
6866,True
6867,True
6868,True
6869,False
6870,True
6871,True
6872,False
6873,True
6874,False
6875,True
6876,True
6877,True
6878,True
6879,True
6880,True
6881,True
6882,True
6883,True
6884,True
6885,True
6886,False
6887,True
6888,True
6889,True
6890,True
6891,True
6892,True
6893,True
6894,True
6895,True
6896,True
6897,True
6898,True
6899,True
6900,True
6901,True
6902,True
6903,True
6904,True
6905,True
6906,True
6907,True
6908,True
6909,True
6910,True
6911,True
6912,False
6913,True
6914,True
6915,True
6916,True
6917,True
6918,True
6919,True
6920,True
6921,True
6922,True
6923,True
6924,True
6925,True
6926,True
6927,True
6928,True
6929,False
6930,True
6931,True
6932,True
6933,True
6934,True
6935,True
6936,True
6937,True
6938,True
6939,True
6940,True
6941,True
6942,True
6943,True
6944,True
6945,False
6946,True
6947,True
6948,True
6949,True
6950,True
6951,True
6952,True
6953,True
6954,True
6955,True
6956,True
6957,True
6958,True
6959,True
6960,True
6961,True
6962,True
6963,False
6964,True
6965,True
6966,True
6967,True
6968,True
6969,True
6970,False
6971,True
6972,True
6973,True
6974,False
6975,True
6976,True
6977,True
6978,True
6979,True
6980,True
6981,True
6982,True
6983,True
6984,True
6985,True
6986,True
6987,True
6988,True
6989,True
6990,True
6991,True
6992,True
6993,True
6994,False
6995,True
6996,True
6997,True
6998,True
6999,True
7000,False
7001,True
7002,True
7003,True
7004,True
7005,True
7006,True
7007,True
7008,False
7009,True
7010,True
7011,True
7012,True
7013,False
7014,False
7015,True
7016,True
7017,True
7018,True
7019,True
7020,True
7021,True
7022,False
7023,True
7024,True
7025,True
7026,False
7027,True
7028,True
7029,True
7030,True
7031,True
7032,True
7033,True
7034,True
7035,True
7036,True
7037,True
7038,True
7039,True
7040,True
7041,True
7042,True
7043,True
7044,True
7045,True
7046,True
7047,True
7048,True
7049,True
7050,True
7051,True
7052,True
7053,True
7054,True
7055,True
7056,True
7057,True
7058,True
7059,False
7060,True
7061,True
7062,True
7063,True
7064,True
7065,True
7066,True
7067,True
7068,True
7069,True
7070,True
7071,True
7072,True
7073,True
7074,True
7075,True
7076,True
7077,True
7078,True
7079,True
7080,True
7081,True
7082,True
7083,True
7084,True
7085,True
7086,True
7087,True
7088,True
7089,True
7090,False
7091,False
7092,True
7093,True
7094,True
7095,True
7096,True
7097,True
7098,True
7099,False
7100,True
7101,True
7102,True
7103,True
7104,True
7105,True
7106,True
7107,True
7108,True
7109,True
7110,True
7111,True
7112,True
7113,True
7114,True
7115,True
7116,True
7117,True
7118,True
7119,True
7120,True
7121,True
7122,True
7123,True
7124,True
7125,True
7126,True
7127,True
7128,True
7129,True
7130,True
7131,False
7132,True
7133,True
7134,True
7135,True
7136,True
7137,False
7138,True
7139,True
7140,True
7141,True
7142,True
7143,False
7144,True
7145,True
7146,True
7147,False
7148,True
7149,True
7150,False
7151,True
7152,True
7153,True
7154,False
7155,True
7156,True
7157,False
7158,False
7159,True
7160,True
7161,True
7162,True
7163,True
7164,True
7165,False
7166,True
7167,True
7168,False
7169,True
7170,True
7171,True
7172,True
7173,True
7174,True
7175,False
7176,True
7177,True
7178,True
7179,True
7180,True
7181,True
7182,True
7183,True
7184,True
7185,True
7186,True
7187,True
7188,True
7189,True
7190,True
7191,True
7192,True
7193,True
7194,True
7195,True
7196,True
7197,False
7198,False
7199,True
7200,True
7201,True
7202,False
7203,True
7204,True
7205,True
7206,True
7207,True
7208,True
7209,True
7210,True
7211,True
7212,True
7213,True
7214,True
7215,True
7216,True
7217,True
7218,True
7219,True
7220,True
7221,True
7222,True
7223,True
7224,True
7225,True
7226,True
7227,True
7228,True
7229,True
7230,True
7231,True
7232,True
7233,True
7234,True
7235,True
7236,True
7237,True
7238,True
7239,True
7240,True
7241,True
7242,True
7243,True
7244,True
7245,True
7246,True
7247,True
7248,True
7249,True
7250,True
7251,True
7252,True
7253,True
7254,True
7255,True
7256,False
7257,True
7258,True
7259,True
7260,True
7261,True
7262,True
7263,True
7264,True
7265,True
7266,True
7267,True
7268,True
7269,True
7270,True
7271,True
7272,True
7273,True
7274,True
7275,False
7276,True
7277,True
7278,True
7279,True
7280,True
7281,True
7282,True
7283,True
7284,True
7285,True
7286,True
7287,True
7288,True
7289,True
7290,True
7291,True
7292,True
7293,True
7294,True
7295,True
7296,True
7297,True
7298,False
7299,True
7300,True
7301,True
7302,True
7303,True
7304,True
7305,True
7306,True
7307,True
7308,True
7309,True
7310,False
7311,True
7312,True
7313,True
7314,True
7315,True
7316,True
7317,True
7318,True
7319,True
7320,True
7321,True
7322,True
7323,True
7324,True
7325,True
7326,True
7327,True
7328,True
7329,True
7330,True
7331,True
7332,True
7333,True
7334,True
7335,True
7336,True
7337,True
7338,True
7339,True
7340,True
7341,True
7342,True
7343,True
7344,True
7345,True
7346,True
7347,True
7348,True
7349,False
7350,True
7351,True
7352,True
7353,True
7354,True
7355,False
7356,False
7357,True
7358,True
7359,True
7360,True
7361,True
7362,True
7363,True
7364,True
7365,True
7366,True
7367,True
7368,True
7369,True
7370,True
7371,False
7372,False
7373,True
7374,True
7375,True
7376,False
7377,True
7378,True
7379,True
7380,True
7381,True
7382,True
7383,True
7384,True
7385,True
7386,True
7387,True
7388,True
7389,True
7390,True
7391,True
7392,True
7393,True
7394,False
7395,True
7396,True
7397,True
7398,True
7399,True
7400,False
7401,True
7402,True
7403,True
7404,True
7405,True
7406,True
7407,True
7408,True
7409,True
7410,True
7411,True
7412,True
7413,False
7414,False
7415,True
7416,True
7417,True
7418,True
7419,True
7420,True
7421,True
7422,True
7423,True
7424,True
7425,True
7426,True
7427,True
7428,True
7429,True
7430,True
7431,True
7432,True
7433,True
7434,True
7435,True
7436,True
7437,True
7438,False
7439,True
7440,True
7441,True
7442,True
7443,True
7444,True
7445,True
7446,False
7447,True
